"GEO_ID","NAME","B01003_001E","B01003_001EA","B01003_001M","B01003_001MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"8600000US24924","ZCTA5 24924","470","null","170","null",
"8600000US24925","ZCTA5 24925","509","null","223","null",
"8600000US24927","ZCTA5 24927","123","null","65","null",
"8600000US24931","ZCTA5 24931","1401","null","456","null",
"8600000US24934","ZCTA5 24934","351","null","144","null",
"8600000US24935","ZCTA5 24935","390","null","196","null",
"8600000US24938","ZCTA5 24938","1693","null","455","null",
"8600000US24941","ZCTA5 24941","1172","null","323","null",
"8600000US24944","ZCTA5 24944","529","null","118","null",
"8600000US24945","ZCTA5 24945","301","null","185","null",
"8600000US24946","ZCTA5 24946","1217","null","217","null",
"8600000US24951","ZCTA5 24951","1628","null","446","null",
"8600000US24954","ZCTA5 24954","3927","null","304","null",
"8600000US24957","ZCTA5 24957","150","null","126","null",
"8600000US24962","ZCTA5 24962","114","null","132","null",
"8600000US24963","ZCTA5 24963","3737","null","614","null",
"8600000US24966","ZCTA5 24966","1473","null","378","null",
"8600000US24970","ZCTA5 24970","4508","null","550","null",
"8600000US24974","ZCTA5 24974","328","null","155","null",
"8600000US24976","ZCTA5 24976","1075","null","256","null",
"8600000US24977","ZCTA5 24977","447","null","247","null",
"8600000US24981","ZCTA5 24981","351","null","207","null",
"8600000US24983","ZCTA5 24983","2220","null","387","null",
"8600000US24984","ZCTA5 24984","160","null","83","null",
"8600000US24986","ZCTA5 24986","5477","null","505","null",
"8600000US24991","ZCTA5 24991","767","null","201","null",
"8600000US25002","ZCTA5 25002","0","null","12","null",
"8600000US25003","ZCTA5 25003","2664","null","660","null",
"8600000US25005","ZCTA5 25005","150","null","78","null",
"8600000US25007","ZCTA5 25007","628","null","364","null",
"8600000US25008","ZCTA5 25008","205","null","90","null",
"8600000US25009","ZCTA5 25009","1157","null","341","null",
"8600000US25011","ZCTA5 25011","564","null","187","null",
"8600000US25015","ZCTA5 25015","3778","null","447","null",
"8600000US25019","ZCTA5 25019","541","null","252","null",
"8600000US25021","ZCTA5 25021","285","null","141","null",
"8600000US25022","ZCTA5 25022","344","null","233","null",
"8600000US25024","ZCTA5 25024","566","null","181","null",
"8600000US25025","ZCTA5 25025","105","null","139","null",
"8600000US25028","ZCTA5 25028","285","null","123","null",
"8600000US25030","ZCTA5 25030","401","null","160","null",
"8600000US25031","ZCTA5 25031","755","null","401","null",
"8600000US25033","ZCTA5 25033","1921","null","392","null",
"8600000US25035","ZCTA5 25035","1105","null","635","null",
"8600000US25036","ZCTA5 25036","163","null","144","null",
"8600000US25039","ZCTA5 25039","811","null","250","null",
"8600000US25040","ZCTA5 25040","591","null","309","null",
"8600000US25043","ZCTA5 25043","1554","null","352","null",
"8600000US25044","ZCTA5 25044","232","null","135","null",
"8600000US25045","ZCTA5 25045","5061","null","606","null",
"8600000US25047","ZCTA5 25047","166","null","90","null",
"8600000US25048","ZCTA5 25048","63","null","56","null",
"8600000US25049","ZCTA5 25049","326","null","122","null",
"8600000US25051","ZCTA5 25051","297","null","166","null",
"8600000US25053","ZCTA5 25053","4647","null","585","null",
"8600000US25054","ZCTA5 25054","499","null","348","null",
"8600000US25057","ZCTA5 25057","414","null","298","null",
"8600000US25059","ZCTA5 25059","468","null","125","null",
"8600000US25060","ZCTA5 25060","336","null","200","null",
"8600000US25061","ZCTA5 25061","842","null","359","null",
"8600000US25062","ZCTA5 25062","127","null","48","null",
"8600000US25063","ZCTA5 25063","2125","null","529","null",
"8600000US25064","ZCTA5 25064","9033","null","342","null",
"8600000US25067","ZCTA5 25067","1251","null","302","null",
"8600000US25070","ZCTA5 25070","1540","null","297","null",
"8600000US25071","ZCTA5 25071","11904","null","908","null",
"8600000US25075","ZCTA5 25075","904","null","417","null",
"8600000US25076","ZCTA5 25076","294","null","217","null",
"8600000US25081","ZCTA5 25081","1093","null","320","null",
"8600000US25082","ZCTA5 25082","2000","null","528","null",
"8600000US25083","ZCTA5 25083","780","null","340","null",
"8600000US25085","ZCTA5 25085","1048","null","247","null",
"8600000US25086","ZCTA5 25086","717","null","193","null",
"8600000US25088","ZCTA5 25088","184","null","104","null",
"8600000US25090","ZCTA5 25090","117","null","88","null",
"8600000US25093","ZCTA5 25093","310","null","170","null",
"8600000US25102","ZCTA5 25102","189","null","74","null",
"8600000US25103","ZCTA5 25103","304","null","261","null",
"8600000US25106","ZCTA5 25106","598","null","209","null",
"8600000US25107","ZCTA5 25107","570","null","211","null",
"8600000US25108","ZCTA5 25108","251","null","152","null",
"8600000US25109","ZCTA5 25109","606","null","254","null",
"8600000US25110","ZCTA5 25110","299","null","130","null",
"8600000US25111","ZCTA5 25111","584","null","246","null",
"8600000US25112","ZCTA5 25112","75","null","25","null",
"8600000US25113","ZCTA5 25113","583","null","196","null",
"8600000US25114","ZCTA5 25114","272","null","144","null",
"8600000US25115","ZCTA5 25115","110","null","101","null",
"8600000US25118","ZCTA5 25118","842","null","380","null",
"8600000US25119","ZCTA5 25119","124","null","70","null",
"8600000US25121","ZCTA5 25121","952","null","406","null",
"8600000US25123","ZCTA5 25123","3333","null","592","null",
"8600000US25124","ZCTA5 25124","1282","null","342","null",
"8600000US25125","ZCTA5 25125","1121","null","352","null",
"8600000US25126","ZCTA5 25126","98","null","110","null",
"8600000US25130","ZCTA5 25130","3152","null","256","null",
"8600000US25132","ZCTA5 25132","80","null","115","null",
"8600000US25133","ZCTA5 25133","1032","null","363","null",
"8600000US25134","ZCTA5 25134","302","null","187","null",
"8600000US25136","ZCTA5 25136","1793","null","286","null",
"8600000US25139","ZCTA5 25139","389","null","218","null",
"8600000US25140","ZCTA5 25140","1066","null","364","null",
"8600000US25141","ZCTA5 25141","130","null","86","null",
"8600000US25142","ZCTA5 25142","486","null","267","null",
"8600000US25143","ZCTA5 25143","7890","null","637","null",
"8600000US25148","ZCTA5 25148","443","null","242","null",
"8600000US25149","ZCTA5 25149","230","null","137","null",
"8600000US25152","ZCTA5 25152","285","null","199","null",
"8600000US25154","ZCTA5 25154","746","null","280","null",
"8600000US25156","ZCTA5 25156","165","null","138","null",
"8600000US25159","ZCTA5 25159","5634","null","761","null",
"8600000US25160","ZCTA5 25160","163","null","102","null",
"8600000US25161","ZCTA5 25161","401","null","244","null",
"8600000US25162","ZCTA5 25162","368","null","117","null",
"8600000US25164","ZCTA5 25164","935","null","255","null",
"8600000US25165","ZCTA5 25165","771","null","248","null",
"8600000US25168","ZCTA5 25168","3134","null","685","null",
"8600000US25169","ZCTA5 25169","459","null","195","null",
"8600000US25173","ZCTA5 25173","404","null","206","null",
"8600000US25174","ZCTA5 25174","615","null","335","null",
"8600000US25177","ZCTA5 25177","22737","null","921","null",
"8600000US25180","ZCTA5 25180","93","null","110","null",
"8600000US25181","ZCTA5 25181","920","null","199","null",
"8600000US25183","ZCTA5 25183","39","null","64","null",
"8600000US25185","ZCTA5 25185","851","null","146","null",
"8600000US25186","ZCTA5 25186","1104","null","352","null",
"8600000US25187","ZCTA5 25187","892","null","403","null",
"8600000US25193","ZCTA5 25193","843","null","252","null",
"8600000US25201","ZCTA5 25201","32","null","52","null",
"8600000US25202","ZCTA5 25202","1239","null","266","null",
"8600000US25203","ZCTA5 25203","17","null","29","null",
"8600000US25204","ZCTA5 25204","121","null","101","null",
"8600000US25205","ZCTA5 25205","347","null","174","null",
"8600000US25206","ZCTA5 25206","280","null","143","null",
"8600000US25208","ZCTA5 25208","801","null","200","null",
"8600000US25209","ZCTA5 25209","1137","null","339","null",
"8600000US25211","ZCTA5 25211","100","null","113","null",
"8600000US25213","ZCTA5 25213","6126","null","499","null",
"8600000US25214","ZCTA5 25214","450","null","241","null",
"8600000US25234","ZCTA5 25234","1060","null","281","null",
"8600000US25235","ZCTA5 25235","1146","null","350","null",
"8600000US25239","ZCTA5 25239","2219","null","676","null",
"8600000US25241","ZCTA5 25241","1890","null","532","null",
"8600000US25243","ZCTA5 25243","470","null","172","null",
"8600000US25244","ZCTA5 25244","583","null","310","null",
"8600000US25245","ZCTA5 25245","600","null","266","null",
"8600000US25247","ZCTA5 25247","530","null","159","null",
"8600000US25248","ZCTA5 25248","3452","null","743","null",
"8600000US25251","ZCTA5 25251","289","null","146","null",
"8600000US25252","ZCTA5 25252","1232","null","370","null",
"8600000US25253","ZCTA5 25253","2423","null","402","null",
"8600000US25259","ZCTA5 25259","626","null","222","null",
"8600000US25260","ZCTA5 25260","1494","null","302","null",
"8600000US25261","ZCTA5 25261","131","null","85","null",
"8600000US25262","ZCTA5 25262","890","null","323","null",
"8600000US25264","ZCTA5 25264","241","null","139","null",
"8600000US25265","ZCTA5 25265","1678","null","322","null",
"8600000US25266","ZCTA5 25266","713","null","308","null",
"8600000US25267","ZCTA5 25267","538","null","177","null",
"8600000US25268","ZCTA5 25268","964","null","282","null",
"8600000US25270","ZCTA5 25270","984","null","271","null",
"8600000US25271","ZCTA5 25271","9769","null","853","null",
"8600000US25275","ZCTA5 25275","1755","null","466","null",
"8600000US25276","ZCTA5 25276","7448","null","508","null",
"8600000US25285","ZCTA5 25285","512","null","269","null",
"8600000US25286","ZCTA5 25286","1700","null","435","null",
"8600000US25287","ZCTA5 25287","1107","null","280","null",
"8600000US25301","ZCTA5 25301","2653","null","313","null",
"8600000US25302","ZCTA5 25302","13312","null","608","null",
"8600000US25303","ZCTA5 25303","6764","null","551","null",
"8600000US25304","ZCTA5 25304","8261","null","469","null",
"8600000US25305","ZCTA5 25305","0","null","12","null",
"8600000US25306","ZCTA5 25306","7106","null","625","null",
"8600000US25309","ZCTA5 25309","13554","null","953","null",
"8600000US25311","ZCTA5 25311","10964","null","630","null",
"8600000US25312","ZCTA5 25312","14728","null","1163","null",
"8600000US25313","ZCTA5 25313","11650","null","915","null",
"8600000US25314","ZCTA5 25314","14027","null","801","null",
"8600000US25315","ZCTA5 25315","3638","null","429","null",
"8600000US25320","ZCTA5 25320","6385","null","693","null",
"8600000US25401","ZCTA5 25401","14790","null","976","null",
"8600000US25403","ZCTA5 25403","13829","null","1240","null",
"8600000US25404","ZCTA5 25404","21729","null","1238","null",
"8600000US25405","ZCTA5 25405","14213","null","1223","null",
"8600000US25411","ZCTA5 25411","12725","null","537","null",
"8600000US25413","ZCTA5 25413","8719","null","781","null",
"8600000US25414","ZCTA5 25414","18252","null","736","null",
"8600000US25419","ZCTA5 25419","11062","null","812","null",
"8600000US25420","ZCTA5 25420","4050","null","489","null",
"8600000US25422","ZCTA5 25422","1598","null","299","null",
"8600000US25425","ZCTA5 25425","13853","null","642","null",
"8600000US25427","ZCTA5 25427","14400","null","1116","null",
"8600000US25428","ZCTA5 25428","12903","null","944","null",
"8600000US25430","ZCTA5 25430","8517","null","644","null",
"8600000US25431","ZCTA5 25431","321","null","266","null",
"8600000US25432","ZCTA5 25432","105","null","50","null",
"8600000US25434","ZCTA5 25434","2821","null","507","null",
"8600000US25437","ZCTA5 25437","274","null","218","null",
"8600000US25438","ZCTA5 25438","6619","null","364","null",
"8600000US25442","ZCTA5 25442","1971","null","377","null",
"8600000US25443","ZCTA5 25443","7634","null","514","null",
"8600000US25444","ZCTA5 25444","164","null","108","null",
"8600000US25446","ZCTA5 25446","1193","null","389","null",
"8600000US25501","ZCTA5 25501","1198","null","397","null",
"8600000US25502","ZCTA5 25502","932","null","354","null",
"8600000US25503","ZCTA5 25503","1388","null","505","null",
"8600000US25504","ZCTA5 25504","13245","null","799","null",
"8600000US25505","ZCTA5 25505","336","null","263","null",
"8600000US25506","ZCTA5 25506","5097","null","932","null",
"8600000US25507","ZCTA5 25507","776","null","219","null",
"8600000US25508","ZCTA5 25508","9420","null","754","null",
"8600000US25510","ZCTA5 25510","5154","null","628","null",
"8600000US25511","ZCTA5 25511","765","null","263","null",
"8600000US25512","ZCTA5 25512","919","null","322","null",
"8600000US25514","ZCTA5 25514","3914","null","799","null",
"8600000US25515","ZCTA5 25515","2042","null","299","null",
"8600000US25517","ZCTA5 25517","1487","null","410","null",
"8600000US25520","ZCTA5 25520","1497","null","683","null",
"8600000US25521","ZCTA5 25521","865","null","329","null",
"8600000US25523","ZCTA5 25523","3057","null","399","null",
"8600000US25524","ZCTA5 25524","2803","null","576","null",
"8600000US25526","ZCTA5 25526","21706","null","757","null",
"8600000US25529","ZCTA5 25529","944","null","291","null",
"8600000US25530","ZCTA5 25530","5636","null","609","null",
"8600000US25534","ZCTA5 25534","325","null","185","null",
"8600000US25535","ZCTA5 25535","2796","null","612","null",
"8600000US25537","ZCTA5 25537","1215","null","310","null",
"8600000US25540","ZCTA5 25540","245","null","124","null",
"8600000US25541","ZCTA5 25541","10188","null","884","null",
"8600000US25545","ZCTA5 25545","4543","null","764","null",
"8600000US25547","ZCTA5 25547","760","null","394","null",
"8600000US25550","ZCTA5 25550","8261","null","602","null",
"8600000US25555","ZCTA5 25555","1903","null","437","null",
"8600000US25557","ZCTA5 25557","1729","null","503","null",
"8600000US25559","ZCTA5 25559","1672","null","527","null",
"8600000US25560","ZCTA5 25560","8249","null","666","null",
"8600000US25564","ZCTA5 25564","1174","null","387","null",
"8600000US25565","ZCTA5 25565","556","null","220","null",
"8600000US25567","ZCTA5 25567","579","null","259","null",
"8600000US25570","ZCTA5 25570","5792","null","755","null",
"8600000US25571","ZCTA5 25571","2413","null","572","null",
"8600000US25573","ZCTA5 25573","809","null","435","null",
"8600000US25601","ZCTA5 25601","5565","null","548","null",
"8600000US25606","ZCTA5 25606","1531","null","341","null",
"8600000US25607","ZCTA5 25607","1074","null","321","null",
"8600000US25608","ZCTA5 25608","1108","null","243","null",
"8600000US25611","ZCTA5 25611","891","null","451","null",
"8600000US25617","ZCTA5 25617","706","null","337","null",
"8600000US25621","ZCTA5 25621","1626","null","349","null",
"8600000US25624","ZCTA5 25624","196","null","175","null",
"8600000US25625","ZCTA5 25625","1303","null","274","null",
"8600000US25628","ZCTA5 25628","193","null","128","null",
"8600000US25630","ZCTA5 25630","573","null","226","null",
"8600000US25632","ZCTA5 25632","374","null","177","null",
"8600000US25634","ZCTA5 25634","440","null","223","null",
"8600000US25635","ZCTA5 25635","1658","null","440","null",
"8600000US25637","ZCTA5 25637","1060","null","358","null",
"8600000US25638","ZCTA5 25638","1062","null","457","null",
"8600000US25639","ZCTA5 25639","451","null","212","null",
"8600000US25644","ZCTA5 25644","282","null","193","null",
"8600000US25646","ZCTA5 25646","792","null","266","null",
"8600000US25647","ZCTA5 25647","723","null","378","null",
"8600000US25649","ZCTA5 25649","946","null","312","null",
"8600000US25650","ZCTA5 25650","215","null","108","null",
"8600000US25651","ZCTA5 25651","641","null","201","null",
"8600000US25652","ZCTA5 25652","1250","null","375","null",
"8600000US25653","ZCTA5 25653","353","null","215","null",
